Ticker,Date,Open,High,Low,Close,Volume,VolumeWeight,NumberOfTransactions
ALTO,2022-10-06,3.85,3.85,3.62,3.68,1234428.0,3.679,7047
ALTO,2022-10-09,3.68,3.7,3.555,3.59,549999,3.6107,3967
ALTO,2022-10-10,3.53,3.71,3.52,3.62,616797,3.6276,4814
ALTO,2022-10-11,3.59,3.8085,3.5591,3.79,904624,3.7292,7059
ALTO,2022-10-12,3.69,3.95,3.662,3.89,1019063.0,3.8494,6960
ALTO,2022-10-13,3.91,3.935,3.745,3.76,678646,3.8073,5048
ALTO,2022-10-16,3.85,4.035,3.83,4,738568,3.9807,5776
ALTO,2022-10-17,4.06,4.1304,3.945,4,534536,4.0284,5339
ALTO,2022-10-18,3.98,4.09,3.98,4.07,545659,4.044,5410
ALTO,2022-10-19,4.12,4.195,3.985,4.02,895372,4.0782,7040
ALTO,2022-10-20,4.08,4.19,4.005,4.17,758915,4.1203,5263
ALTO,2022-10-23,4.16,4.17,4.08,4.15,535884,4.1368,4512
ALTO,2022-10-24,4.15,4.29,4.13,4.15,653290,4.1965,5622
ALTO,2022-10-25,4.17,4.25,4.11,4.13,448468,4.1561,4042
ALTO,2022-10-26,4.17,4.23,4.01,4.01,518991,4.0903,4125
ALTO,2022-10-27,4.05,4.13,3.92,4.11,950029,4.0321,5600
ALTO,2022-10-30,4.1,4.16,4.06,4.13,545555,4.1201,4369
ALTO,2022-10-31,4.21,4.25,4.11,4.16,613230,4.1666,5171
ALTO,2022-11-01,4.17,4.27,4.03,4.04,719307,4.1201,5747
ALTO,2022-11-02,4.03,4.11,3.93,4.09,487094,4.0474,4430
ALTO,2022-11-03,4.18,4.21,4.005,4.09,634359,4.0894,4927
ALTO,2022-11-06,4.1,4.2475,4.03,4.15,1059748.0,4.1007,7706
ALTO,2022-11-07,3.75,3.85,3.475,3.68,1846431.0,3.6412,10094
ALTO,2022-11-08,3.61,3.65,3.48,3.5,1147560.0,3.5146,8742
ALTO,2022-11-09,3.58,3.67,3.38,3.63,1292336.0,3.581,9177
ALTO,2022-11-10,3.72,3.88,3.66,3.74,1209127.0,3.7834,8582
ALTO,2022-11-13,3.7,3.74,3.54,3.64,1404412.0,3.6479,9075
ALTO,2022-11-14,3.7,4.005,3.645,3.94,2243974.0,3.8708,12146
ALTO,2022-11-15,3.9,3.9,3.59,3.6,1069053.0,3.6821,8302
ALTO,2022-11-16,3.56,3.71,3.47,3.69,981789,3.6402,6808
ALTO,2022-11-17,3.72,3.72,3.555,3.65,788344,3.6272,5233
ALTO,2022-11-20,3.56,3.595,3.475,3.56,928249,3.5315,6301
ALTO,2022-11-21,3.55,3.655,3.53,3.59,534230,3.5961,4278
ALTO,2022-11-22,3.56,3.67,3.535,3.67,496864,3.6095,4191
ALTO,2022-11-24,3.65,3.69,3.6,3.63,512559,3.6335,3097
ALTO,2022-11-27,3.58,3.6,3.455,3.47,662390,3.5211,4460
ALTO,2022-11-28,3.47,3.515,3.43,3.44,567968,3.4584,4329
ALTO,2022-11-29,3.44,3.5,3.295,3.49,1947950.0,3.3956,11432
ALTO,2022-11-30,3.49,3.58,3.38,3.4,926579,3.447,6425
ALTO,2022-12-01,3.38,3.48,3.335,3.46,620638,3.436,3919
ALTO,2022-12-04,3.412,3.49,3.31,3.33,610260,3.3691,4025
ALTO,2022-12-05,3.33,3.35,3.12,3.21,1672945.0,3.2036,8939
ALTO,2022-12-06,3.21,3.22,3.12,3.14,771957,3.164,5080
ALTO,2022-12-07,3.2,3.24,3.145,3.16,490290,3.1792,3629
ALTO,2022-12-08,3.15,3.18,3.01,3.02,1082246.0,3.0701,6202
ALTO,2022-12-11,3.03,3.1,2.98,3.07,848881,3.0475,4463
ALTO,2022-12-12,3.09,3.2,3,3.03,1291471.0,3.0557,6302
ALTO,2022-12-13,3.02,3.0324,2.89,2.89,1234124.0,2.9543,6222
ALTO,2022-12-14,2.88,2.89,2.7,2.71,1710680.0,2.7804,8840
